Star,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31
532,863.4596184621264,788.675875163399,540.1184238254457,1095.5528072122943,446.56976376675743,1100.0131280478681,606.2553101394877,328.20674996202195,1931.6349688776825,401.8532128666578,529.5279665591114,367.6908181752788,514.320584502651,749.7260914280477,1429.212846838147,386.45643951358335,495.9508726094552,465.3305001528895,762.2910660250323,641.2523897065827,471.29240110375946,590.7389289114664,591.0417170801819,626.0725279231135,372.33351586375005,362.7420671094021,564.8871872661128,1392.7776627058413,172.36637228758428,269.2241369196955,597.5313466163307,600.5173133293313
533,910.0834280091448,914.0901739714367,1172.7958922253108,544.0422983262507,621.6382552965704,639.9883690278206,707.0069760239502,690.3290598785194,605.4025256704082,369.08769027418265,442.014899126604,750.7021871481041,638.9119447806884,530.3435531373192,421.3187935923628,247.817198401373,771.5657264891406,759.3039752958855,467.32486048316747,313.47762479601863,290.18919857830684,464.5351502248213,825.7161901937268,807.8894852533072,711.0177570753866,776.9640962180146,427.31933048118685,376.6971799043762,848.1274703927085,637.6243854784135,483.62784844466876,635.7664598315375
534,542.2925553492165,227.32844666581528,420.6708493676741,547.3716218466683,701.3713172205755,1197.5158059383261,222.5879561979493,930.6620997731992,692.100517718476,353.40995853060116,404.9564745988289,380.3051980766928,594.8247827511079,547.5729194965254,502.01053002903524,793.9507178633347,331.4699456735749,521.796072282861,860.037201050167,642.6378564049975,705.4647057447032,138.66609710675493,568.53747291135,491.43480015981504,557.1588795382637,502.5471372991403,223.33081295340818,256.52011784230586,867.7852450399055,848.8938674049125,469.04721693025965,1110.0886841975675
535,741.1989405613568,509.7628070972259,1286.1939622670943,754.2356284281424,764.2999624727444,289.78157458645137,870.3747256780576,435.5146626274803,880.4662713012151,531.1591271319709,1029.5973595319938,933.5622344352458,592.2312084277653,709.2835460897552,758.5958390144839,1040.8875616542784,840.5181790759842,311.70471497453275,757.0246482560513,880.5798348979862,188.51066787940127,1259.7112315564293,717.5197538185625,371.6669662800779,697.9242762137893,683.6867117866485,709.8364999572101,632.9145508512465,520.5985074351148,502.2430836211244,614.3762857667729,440.24344972813293
536,515.3918714736996,1070.389407544835,817.1711326448192,746.5852934152747,551.1136515443379,1135.459870763381,320.0983168018106,899.4557226999895,362.25938804305116,641.2229769987298,187.8550264857018,835.9174796564861,642.4850064901947,1006.5285027042968,256.28283837923726,354.1424201454039,701.1670461765835,561.8526673047569,624.6919261919766,849.835024145685,834.525692517688,313.363385049951,1115.1579684030273,654.6219533966579,531.3704414155205,963.6609742622645,661.9154001203764,467.50783390568813,131.58867193445604,723.8349270840407,539.4361873264439,200.59193630658595
537,1168.7474743086193,251.75648904469418,292.8881735794982,549.9356424741412,668.1935819847828,808.6492177844623,677.0139603830185,348.5600895657926,488.663583827025,332.0461064588258,533.8777486604811,633.9612909931319,350.30809817205903,476.34424507132815,481.34736197136624,281.98220924315035,240.9222054290178,1034.9600682733526,508.61498816933096,950.2285614772268,464.1654393182799,741.431381059719,761.9116236432225,1445.6143979864416,422.0256541991494,899.9521625339843,858.2700830317154,375.2906611848046,741.9419646036482,398.8463376157466,379.00275635882974,689.3203135991213
538,213.69913396172402,799.1249970716328,216.31668740475536,1509.3418948381598,780.9362935299291,771.9621457934556,299.19996379386265,863.5594083703344,992.6548970018948,651.2798207606156,839.0436514840651,422.23779336480857,620.4883904335944,1249.002638765839,870.0878587649196,494.37294615299083,742.9658626918879,527.9080576669177,358.9592763431151,346.4938840261993,699.6978803445808,632.516146012465,1042.957221912024,523.8763954222813,331.30242763280074,241.5904896263824,586.419969531667,426.19009755679485,493.43857561991734,892.8435921781622,672.143792291456,887.3955545754754
539,294.14414450311176,551.1294885333832,811.9862716506235,731.1904494999657,576.9558116847926,1580.4143159717707,689.6821385932453,451.8776883759937,821.3485767930696,407.0118263597297,805.3088598276491,325.53470602311654,447.8388656961154,1209.8694858246085,395.38753338899335,950.7192744814414,630.3527688581664,678.3104469541844,373.2381137716578,286.7030243170253,326.06675436274173,412.2778216441796,115.8771144499591,1399.99101836709,1013.5575720074168,757.456868637644,592.3674924900138,450.7485454748202,1225.9538953331198,963.3271770757725,168.55040898895564,161.48730176871635
540,269.2608829385893,199.56743958199098,465.1879572015014,277.5146409200772,670.7836081403375,359.2164923882648,348.536401197366,414.6898378413288,178.378285986529,609.5622708492081,640.7981280606066,962.4959063548692,573.915323204595,603.2192221567628,654.9328166255754,877.5137554021165,754.6436104730851,882.6971345583995,166.43380088689102,528.1048616369992,896.6519489622427,1013.4927774994101,742.4507142951403,464.5112487347063,1074.5669035943952,1379.2419531947462,906.2654246948987,459.9462768733168,416.31166826731516,783.2364397224603,515.8169267470649,117.71969825579473
541,319.82179174933844,722.8841493155923,573.4366623484154,411.3067459785812,300.5894278633514,573.4887009177512,491.3636501484434,763.95467386146,615.267366583891,718.0187666497318,785.1960899145631,753.8979641758331,772.0389317552867,546.3004346685279,276.3779088607522,393.4402694344606,487.03252082574994,340.1076021935782,757.0637718180034,1123.7219400432186,639.0683411838997,785.221827240341,949.272236092563,981.5909215578322,340.3572065479579,523.0560061845047,335.22777809775766,876.462163109629,667.6506959754274,1044.1521339324631,1137.3797402853324,711.069976358676
542,1078.566174372997,664.9367857960588,410.4759275835195,871.241237555463,670.1610841799712,826.6581252783163,719.0633620324425,999.2192180724597,994.2943373645307,741.4925437712354,614.478495524447,411.39857755434275,343.45783642721915,1003.3495971279916,955.0737023203512,1302.4809443224283,677.6349159931831,845.4422035911278,433.08983061773915,530.4916763019104,906.85926117484,520.0968990350619,901.3793551883797,861.549723780909,552.3178585775736,402.1003999946609,806.3187684137059,1249.997028977116,880.1106177830994,427.03051325742865,276.09613732112825,384.96697778736285
543,671.9545396453417,711.955858302778,1140.4201913582936,683.9347607126597,944.1247597765705,710.8438610160495,878.4895568996782,1468.9185866028413,1160.2158616906272,559.690055445277,316.4537722791872,454.8054543987689,321.33581773691355,431.29398967737825,885.4511719837648,315.73888546821036,1026.690016562416,664.9249932526196,868.7771072922384,337.36960970248924,893.9465608735331,193.93938732068187,785.8517401256145,300.31678967485146,516.2912418293797,614.3225009131057,743.3164700946974,618.0824037836117,645.5259084954821,646.0361999031536,805.2497022672,527.3853699326643
544,1772.1167980061284,1357.5785684516302,296.8454391658344,356.8492460361486,1590.4293775247509,1558.6863282430506,953.5224255547398,747.1173428237067,792.9683448230808,329.5108654542103,683.9999283241079,1198.5924384385878,898.1750814239311,991.1670600983531,322.01673303411013,681.0528014655043,284.65416169422286,756.8135771304912,698.0843536951177,708.6490003572825,472.32799974387086,688.6192198756265,515.6721779601605,1239.8609831685121,564.472692906151,1064.6460485288255,238.6453798627404,425.0236421702762,595.710272703113,604.6604750652258,1180.2875259146836,634.4105054433875
545,487.75823395268793,412.5751323980337,799.6186340627693,1374.972019727435,250.02867142148347,255.86404050633246,514.314533571055,660.6071216870791,790.0453898128176,620.8112031412293,769.9117181026837,772.6435589144874,404.7595630285261,817.678798334898,1187.8749058329686,682.0683807800435,911.643246797366,919.1764352092067,669.5405740264846,1032.0105292688313,1274.7548759525114,354.57834269468066,304.4078826050407,673.6734970384998,185.3625416717205,766.2748707279956,587.6552336896312,582.0514900205537,389.0858692571436,345.29614348303306,599.9645118289789,1302.577226349604
546,376.96645879067637,456.58235413312184,569.2714653219538,534.5676636408375,981.3773663147192,1086.6462090076354,806.7512565233698,609.7219932967947,244.84725830151368,739.8162283614847,461.9874365007024,837.3857447515187,1062.0801685486826,708.4349630527449,1387.92689581393,1765.2929229380395,268.9171858919656,658.7674342163231,811.9889553420675,806.0807158956516,534.1851782647694,561.0591156198828,515.153422373311,626.1363585358366,528.7697450219207,737.1299650805915,1447.2331364789652,573.2263972407337,301.07639324240614,1243.161324078975,1099.4408241537085,611.7569319815811
547,521.9989651618829,1245.865223637472,231.22055753995107,894.1149121191704,336.1704423104224,729.3259901597891,859.4317322952077,848.8722994711643,449.04896981928846,292.3895826431322,676.0243836102361,286.09468161324094,587.9092637970617,896.9423574595922,475.54881751052443,857.2189398605298,768.1223689762027,1040.398131428208,670.7238346750837,935.1555323627867,450.2861279016248,473.8373630531834,889.4048610428111,737.0207188357609,1126.9721463335802,524.9093178206369,904.1679570948606,943.7826364941553,578.7385204513558,517.5330686122127,938.2351707659991,518.6555406493983
548,164.93075357964915,1183.4039850843765,712.6604845255358,716.0304708543657,940.8750816959914,443.15781473651543,92.53903699191596,287.6837885993631,432.70871442684455,1292.8803169697292,918.5933928823899,337.34103572339865,717.1827639490712,344.29981774666186,476.4428320290907,786.3084717929037,492.1219955702191,579.232076632109,399.29399640460326,1002.6004004082005,872.8926220435246,466.4431302204993,761.068335766312,704.2190818608423,576.4690458587966,916.337669924765,311.3550210395163,403.8739874581549,618.1484731248607,600.3731809149464,592.6073256184649,885.2543102968602
549,823.5540220109777,707.2595690884302,220.53491292881736,1075.1854661669968,960.6861694445637,579.6304819414048,599.3464740365457,707.5644711729276,616.8692256670284,830.2886733339174,662.0709894197134,603.70188609136,261.4437962910882,727.262130589549,1216.8308801905798,413.53967995427934,811.4688573178947,839.9539207431583,613.9237178550572,240.77627295722513,454.92556955305196,383.4402107939614,389.6908432909254,1136.4009593796702,1013.0504784951444,564.1874449946324,95.80519455430812,377.51214091886504,261.59299909788626,291.72249776696634,396.202664204815,501.7702860700422
550,586.5937971054321,522.6734320550366,990.0502548484874,489.42094808002054,504.38999701133463,530.023193234262,669.9591580146517,1020.9107337706132,140.68005394902778,166.71155094440618,404.9564745988289,691.6433579936171,658.8752000050192,654.3284978650486,777.4162357061197,1162.536647999285,284.65416169422286,674.1681457485168,494.3729243313999,489.72792459357163,710.1660098752867,960.0026047277868,1021.7455788323999,1239.8609831685121,1468.2498141176372,241.5904896263824,204.9966663336506,798.0838666836432,1363.142603674622,1029.4269017967024,950.0902553979283,867.6691156077816
551,623.5097388773968,1048.1459313396283,162.937002196613,400.0034487701624,1121.2565011859176,234.63699006722396,931.9738764136806,932.764090790987,841.7468260975912,851.1394499885056,413.9135510833532,948.3769501276971,281.90014842702254,495.2458243771085,1033.4198431620066,994.9227018589373,705.2904959124199,896.9738357616078,874.1409763849667,603.4297745815719,920.9827544084873,217.7350555945461,646.6799885771126,1091.3838854365397,587.3016023312852,207.18883723632226,771.7082985445828,598.5583948217704,649.9819195881777,332.63492076488785,1177.385837679389,503.5480790072273
552,334.3660034846417,498.3190962100888,630.6901671824871,263.24665560712805,921.097439205472,131.29299586254933,975.6594838595404,419.4872456489606,355.41100726299686,920.709400775215,886.8019518647927,326.68211637214984,759.5345448441699,500.60445494949465,1186.0471220891548,483.77646084157135,595.245352074478,322.6845566509819,201.09432057832836,881.0487363883157,1161.0465191098078,331.8701070912104,451.13714949458557,1295.9315636880162,984.7524948572661,428.082520254343,620.3994190420881,658.794284571629,308.71393901433254,822.1197951588716,578.1748367844147,737.9414863135494
553,373.97085337736416,988.9772242859331,620.355616708283,546.3436348830022,1019.1115748720041,865.5687934180453,804.451054079452,395.9583063852517,492.00095534712557,516.660512658154,179.44092156047407,877.7254168828,415.36270462019354,544.3173288363099,769.7264164638653,482.281446866192,535.7750233047614,1154.5959046115527,535.7367840294411,1039.1096013199233,184.56071147530525,331.8701070912104,814.6863366717635,518.7273154994338,1091.8640812209528,589.3704262397137,351.10930868080953,718.3979985742,1175.168513662556,1344.9395422227278,559.4523199084163,248.81686762502147
554,729.3900650030495,754.863622868589,1270.4814329394064,505.15177990304255,844.2899327913906,892.6054030508677,411.25269290139056,321.0899548570802,720.1558132009795,502.42603160367275,474.9800999093099,324.7510643898022,742.4920877947342,372.2285378762713,505.7450711781183,312.13622555228847,356.844894494331,1001.3074922678719,979.3111967637586,1172.5693197116107,332.1141980379825,643.4817629201707,405.7951506923629,367.2942002903269,1728.2860781735046,675.6389368269566,710.5337054109665,1056.5127578166437,542.0749129371068,929.9242659174819,1092.1839830673828,723.8988545737016
555,1381.6120709162574,96.95490889964051,710.0179220121498,383.41153101469865,163.0180040039932,844.8328481478057,679.9903344965785,1125.8565466368354,1447.6740185533806,948.3310769520426,529.7545200163283,791.3778362644452,807.6961310358356,817.0076056601225,361.3415089949348,620.0348318495346,622.7587532844681,579.2220711295482,1025.1272513365411,552.7221830456923,263.32625768431416,971.1339635050781,449.36222165080505,799.5692399832408,805.4370942006786,885.6300381349522,808.4751584893743,197.99732986706135,851.482198952485,515.8503005423452,414.8193455570972,502.48244010339647
556,405.7574614445244,616.0357012791554,1215.4275353374082,434.6894958432669,567.4815349437638,554.7057437657943,573.4745364603743,403.889994152558,681.8083388246512,432.3697768233989,915.6044340037441,443.5116397791627,689.9086465572645,915.974316268187,444.70644401683455,816.6987791975421,340.878737739568,585.0432411069677,538.793533399707,657.0360236953248,439.1651695070853,1012.0275590880366,617.8152779499071,778.042724395484,906.6087826835867,663.7320009863726,325.29770885783194,619.1505381203765,257.7732878944446,360.82451443181895,686.8986376413176,849.8194096327557
557,403.3241386732739,529.4021635007424,271.924444312315,431.4461876377404,668.8634513350045,1116.6068595241293,525.8871499359022,1069.4417619307574,825.8542285036323,629.4256076182295,909.5891719758877,469.707833883316,584.8884671312451,608.7478685774033,813.6430353537734,315.73888546821036,201.63866778578262,492.1857672123572,609.4290029860612,722.3278204196664,1045.7063417007598,1077.079819428515,642.2183231021096,470.75431785743484,726.1491879260747,575.0408458294249,580.0852761852069,168.61332650070878,588.0779268680053,1030.3048121907957,301.1255730889367,624.4504475562502
558,384.9831608432708,1427.5531341711348,173.21156324887102,760.6940894863285,243.34703969254642,707.0477227151194,475.07450146836413,1013.2168410171442,638.134914305844,558.2636042641738,1186.9441404065233,627.9493377881128,481.81616346704334,422.67104630470834,556.294520830024,521.5841235793126,119.73600934317562,694.0846194497556,531.7885106402503,710.041913242922,560.8684546763567,645.3652766368232,621.3112890337615,694.0361386800067,767.8832093062389,446.3902303306102,379.8161392660014,828.7758657850652,716.9351140449753,672.1500479553023,427.6061710560343,421.3469295819136
559,429.5525989391434,797.3159980466206,367.425673570191,1333.6946578148847,580.0414003542261,937.8170185546026,674.9764032947656,1339.7915720070614,414.9809877676335,898.9278466402242,899.502758047484,714.6072813237037,624.6332531876008,942.1516232360888,599.798175642228,934.6414107480474,379.16070774084307,206.64798027542454,650.8176426904586,335.0164187094217,510.0160545082605,636.5375428042504,627.7942756330062,261.4777241121039,643.4268710721101,600.0100604151402,752.9414571541892,893.2172488905882,517.7008996536622,1013.1394022734939,517.4285687910156,949.1169362722616
560,427.594940903577,1157.2917124654057,465.7688921582622,445.8550868725985,104.70256095274415,385.3895864549837,631.2553629456437,561.6148739022157,1420.6532635904994,96.55207790308641,664.811510718596,311.11645097458603,143.1389701370631,680.1972643961828,424.27855203310753,941.3181450505125,299.694809647569,1196.3254921407122,668.0451554632494,728.8682653192086,641.4752041294755,619.4974165364843,570.9118656703387,273.8623965910373,899.549575638573,609.8744141213127,552.911051951182,663.3894318816439,783.3172132780333,650.8587559619042,577.7041454730079,672.4643944086442
561,489.0814506868847,784.3672227800291,428.125521170452,341.7496023276171,694.7640719671551,580.12806192083,441.5520440724468,740.50592527795,737.0941568980468,319.5734124252558,564.3144880160762,873.7299135361129,759.4638369246609,700.3781787167386,851.8630238416318,760.1789111362651,1077.503699414817,955.6661908584689,914.1172356740071,380.02258609028524,803.6360614719179,344.98705946712175,596.5225082210621,409.8477599419463,1131.5175656400381,398.4134873539738,375.34130400857447,1022.3149042838385,872.805626482328,500.86987074497216,627.6377777237676,424.8257732498904
562,843.1922349876705,1114.707394351792,403.4707431735632,904.5111155066795,648.9408021284144,535.1365687679724,1030.8863254825446,489.2741638840389,730.5020477117197,1133.304721043828,740.4683705740316,720.3251409373205,850.6333393523967,1073.088680454104,176.71689089018466,1442.741252550378,565.8527312160842,740.8011033211926,894.1352831219618,657.4359639798846,1436.9717701792638,603.5808261480499,736.5921332729993,786.5180634609422,629.5426683888666,300.1151869783866,416.15443882017235,403.0465579322011,634.3332619274908,637.6040341785033,1005.464692890218,564.0953742283671
563,1725.2573243957083,881.5537167732471,805.6922798941047,546.7990221390264,556.9035742735379,324.89194116358266,206.70941367085754,469.353339440349,627.7983797833781,943.0503979079901,709.9650909074137,498.9655959915745,827.9002827962303,671.4747382253088,892.959110845094,438.5529535247924,1036.923691964223,527.2673380363188,621.3826990308836,102.99592363957377,473.608458684484,1120.129899897463,281.6822039867001,464.6449003482903,279.9006527857129,855.0772002389024,635.0221947820331,226.14988403696645,493.9196653302494,204.28779936169045,1042.2827414812436,813.4495049232092
564,469.3861420586669,1025.869905730273,603.8472612689451,571.6163700382357,638.108212744636,1282.8892596827754,565.6929006912878,1005.5684460213838,833.1385235872738,350.2228907309157,409.89223120655515,632.2260077458055,734.2784090245824,546.3004346685279,1240.9648872063747,167.04081742901568,771.226722116102,692.2751778281711,723.1802205090909,602.4362236418184,428.96428239358835,687.5418718118855,813.3973819134523,575.8781293315097,1284.5938347241845,405.05911413413935,621.4504431307857,489.27062996398035,804.3570906637581,1439.8048185743596,379.00275635882974,230.11809373882713
565,961.3690210492675,839.3225583458279,716.1269228490676,518.1559778789741,291.26369793960185,408.9425546980163,545.041079612659,145.53608071053387,1002.7622252839756,383.03315720373814,842.628445206426,978.9588627139758,731.7898880704581,344.29981774666186,623.9506494814227,283.91916163145595,235.29552835451938,1247.6506896648107,679.8624041531698,529.4455647116554,584.6670304872761,545.6642751621139,469.30405140995964,765.7412481038857,541.4970851418024,546.3457402535876,1098.017577300098,940.2232137387692,773.3943870560279,506.38089144143754,981.1689131400977,496.1830541273126
566,254.69140141425746,1490.6928687670052,918.0843885022383,529.8928149475055,1164.0450347471224,193.60582459062135,523.5735572600441,600.4035150758943,736.4363309890265,851.8662043813674,311.9322789070894,1154.955448220292,595.1422153948844,442.62653362270134,958.960562456157,746.7359714312331,639.0664897939477,731.2162577776425,1243.8905434397593,790.2840695173555,854.7877840617663,779.4594559501268,1055.1368867727244,663.1498433928562,762.4295092357027,793.8713768071177,262.0246777182466,1129.3356986499145,952.746704430246,313.2622268459082,1343.0672438129134,480.6122723714835
567,346.2680228240964,395.71034560573884,569.9540318797464,186.3360964595392,869.704197160363,325.87843946517125,242.80152031401545,536.0986920533817,1580.4230035079474,436.41201553925407,437.12871220995135,642.2868473180199,819.8914637526534,211.59036480837395,741.1486830190263,641.2264455609072,785.4804569776778,368.6081054197074,354.9658022922383,690.8216818567729,1343.0927176260623,432.64410146346387,493.86826450851856,1031.2166335316838,610.307426101934,640.6732484525655,797.3953401798972,388.7619092228384,895.4598136606437,573.4185685569054,1132.1547213224437,541.941409664731
568,826.5169646095376,564.8349081741917,605.7083332732254,974.2845545456013,809.872726669267,735.1355036311411,1510.1247792208878,639.1960707771262,1298.9384127205997,772.5346588369835,558.4733910276658,458.13280763640614,697.3274014644359,142.6359170865468,720.4874562910877,611.0705178344454,196.40616462682996,303.67530468601575,437.8113937909861,804.0405063470631,744.5484116775959,781.001025278571,486.4571596729383,967.5148019653915,880.6593233905197,358.7760827598209,571.4243778271975,915.6387346443437,1034.7788674231747,427.72258603622225,461.2601028528797,202.73098767016157
569,835.8380128397571,687.0349931285267,200.97912913759205,407.803538996601,760.6547129469088,173.78040240170355,832.3607737639251,148.82720723059123,1038.9391999976503,105.64057573125945,512.5657013940336,819.5335632055327,778.1959991198181,444.2444317902574,652.2253056164507,534.5571475264833,615.4742581976839,204.10334956339864,823.1341998190476,567.2424786194538,606.5681401570563,682.2697528637171,640.0679450072636,313.29400026654054,423.7323167536047,402.1003999946609,446.8856266758638,1191.9750535190121,341.0666986869059,1146.6235461765566,737.5933820094575,383.70605982979424
570,636.4109105794147,714.2411269507135,683.713152061152,713.5905249269196,408.7243088367029,1153.3178625765133,1152.1907382573013,633.945567577623,234.8754541401668,170.52725040129272,495.9916077541319,898.1040060377372,939.2801283446103,116.25638594381516,529.6178080223453,715.5757282220429,894.5473369069053,537.5753293334782,1077.094552651043,882.7553286137553,736.5419513052194,374.7857619223793,579.2236179262783,277.46513396598715,534.3091034058489,968.3421133819487,301.47225657662256,543.9258873244926,691.4492634149346,613.0684799816512,515.8169267470649,171.72657026824706
571,917.8035256025179,1251.2867530822195,757.9253510497208,669.2684014153876,403.67011185717354,623.9111569749556,561.2317928117054,786.4491077129308,673.5860020678781,285.4409166889192,386.90027334819956,716.8071782847243,314.91525585242493,415.97653470124567,743.7591262536984,1080.8158789416768,876.6025090356686,257.9131469324393,932.5229693142776,814.8331697806476,973.3527189853841,705.3264748735093,597.9112244597763,530.4436218817448,492.23372231291165,716.4757686225314,186.51123614586683,775.2922477405453,789.5513053480933,507.0257662769348,1289.4624997303924,818.3360009781132
572,1204.8545073006942,568.3019270585288,757.9253510497208,547.3716218466683,542.1143174718356,550.3077734338838,693.3785835044631,1142.4334918247582,499.5657210693518,285.98069542090377,930.2011296676575,258.2203870871018,453.2080140113664,909.8608312612372,892.959110845094,1002.4878756526482,655.7130194485385,630.9452687599428,495.2680039263168,1463.3499021726557,775.1507553684586,319.46798304223233,766.7082029720925,166.5846508196694,541.4970851418024,895.3953375619716,760.0180568305349,892.304756460552,356.7535768137584,376.13006422427264,434.77250027967875,470.032901467551
573,904.0348413443295,938.3503572753701,178.02660602833774,269.6499924984212,624.5128417552426,388.44079336269397,571.7981973545479,401.6654500221982,804.7595517377733,718.0187666497318,896.8262483285065,360.2842345797928,763.8848391340779,574.45592296055,444.8988786580974,859.104288813707,456.9267224070003,478.28301474735974,557.4705612505722,387.7103483175897,307.26119494037533,1017.7346628309451,132.22744088671536,643.3684387688041,768.8888702971701,559.8106616538265,846.9039654342831,197.99732986706135,748.6485682433968,506.38089144143754,950.0902553979283,672.2384833403205
574,672.8273643394296,496.35392456048487,985.0011272984613,707.9083660952376,882.0115939886828,372.9130715725141,325.7831934972107,911.8747686342551,59.88589388316243,979.3871970844406,480.10687930080536,521.72342935581,922.1632339810907,908.9977753279854,1010.2570303245833,1076.0131023264512,238.24058003152305,346.83295287508645,1103.3733814671457,414.29079147061026,1272.646844581052,777.2929509740952,746.1917570998833,871.8351051885684,1043.859770201634,1038.3007010689814,262.0246777182466,458.44668220292283,455.5716948105494,671.7860244928454,380.21600880911933,1042.4263718327331
575,212.4475230288637,359.2654689738822,246.32241393587032,416.7325921916347,373.0724287522702,557.6774341430905,425.6108946228205,565.9550369035807,1095.8596601100498,554.2884400463505,492.5063997187266,822.9964108186347,1181.494102243986,460.6207826163698,437.40951958185786,665.6085223100599,866.475747172082,625.5791526194445,925.6322577714428,814.3756282135205,694.373024274939,473.8373630531834,927.121269986568,718.0571759627608,1101.097319333504,922.463407244133,427.31933048118685,534.8643230986728,712.4992781922651,424.9308764307489,505.0054295794076,1049.388596474491
576,700.5309595084037,768.4464184302525,1042.0446268464498,264.2175475991473,670.1610841799712,905.113296717924,895.9951730881206,980.1604818071074,616.2457750224225,502.61901489246,609.9805709192968,627.7043778787003,624.8285912590219,317.3477567349884,481.4252689566513,406.122072389096,751.9743993344285,1350.4372382758468,641.0736192351926,990.1578815756375,390.3917343236785,1174.4214022432043,839.3538922472401,366.34293807401633,654.2673703941997,590.0270841512215,846.0683328159135,654.6692782695026,529.9785156202058,844.8973878850454,506.5135021880771,743.025837137134
577,483.1385238507318,543.3500921056739,691.304732518344,608.0803157118662,811.5803641602921,1135.9685734407756,540.8447523124538,693.1534051419658,998.1717824006917,594.327513160275,320.50848953444535,686.7579202069901,1057.8879023944737,840.1661950304286,590.786663503237,399.85801185078907,483.0159701176602,556.5505981016573,1018.4407720234617,303.2184285747871,986.1185862101764,420.8392394431646,616.644619510393,690.7588935111168,937.7358533633977,594.1173034499632,464.8320838772407,632.0726211248561,462.91774487623326,611.3781233079656,542.1654670026212,664.6774345318757
578,712.4126784872133,1144.939749977908,993.4012292189728,1247.5629269184521,525.8206553446695,668.2705520952222,724.0258269037731,976.0959959817303,175.26997482453328,393.0047865321646,287.22532458774026,811.4464562068202,403.53001225547644,376.488735844286,426.0344002790918,913.3458293194531,559.3358993175481,635.9337465637652,254.09282677204124,499.2857803035836,601.4988769853611,648.9127014903299,694.8098969413628,555.9263802619923,723.9475484206047,1099.873955901281,345.3082397944389,691.7441255691479,261.59299909788626,479.0584457765519,639.912643275889,973.5979947146259
579,818.3265721019144,832.7361139401029,1105.098419085477,680.7621478557605,1317.694413899875,371.1053208162649,781.3117872946486,800.0362109885514,497.7519725147016,1126.0686442524768,680.9678461287306,564.7745726437396,294.5262610692795,978.5796713680187,481.34736197136624,313.8261253356782,566.8232091073144,545.4304862524725,1293.6273403188393,831.6514286514393,694.3578925413019,829.1443689357778,507.5859101983017,547.2503949685066,1389.739137458005,631.928129214143,248.78498582012872,791.7015567094601,265.8811280457705,942.2634796444025,1060.3115103297378,869.5569642869834
580,743.1966675530074,921.1567452216873,246.32241393587032,1197.8731647102006,617.5288424225704,928.6949196779549,463.01219000272505,468.13474970976824,501.2427544298568,320.9728973794128,673.7459325233144,697.5004061456199,594.2013927564642,432.12860028951667,650.9988943993513,569.1317243119905,1069.5247084326988,556.0992026482976,808.2886439317728,627.8681017378454,410.86484257904317,585.5947886776395,954.8462936723024,264.93196719767,440.1392786978719,592.4303564473537,789.0954362745241,435.0581635106474,538.441514638017,926.2139492161773,263.0227838197995,831.6720288990681
581,487.5588064989293,920.2846601493927,380.5716980797468,459.60733326999735,918.4906030435761,536.1397966469683,1316.6129617746549,599.5310798612321,419.45231423162426,353.7437348147986,198.63640840228632,742.7739298526101,777.2287724695624,712.3358457330355,432.1502427673573,830.7315252523081,499.49839692357864,674.1195184536216,560.624625838598,579.4334971747081,1259.681299280946,206.66786822177065,834.7204522264369,466.7500815341514,883.9229546083325,300.1151869783866,657.4169375510559,1137.5824356496346,822.4221015091027,938.9598208235706,810.5322306906919,1037.4085533355974
582,574.7874375503986,1242.8965635192635,975.1446965897002,322.3642449105928,833.8464520943747,229.97922390430662,656.6012678828487,350.2874367252757,463.27871827841835,675.789469369418,610.0522775895801,383.11763702026036,604.8921235481733,778.9528287453714,415.59295982866973,531.1734010477085,299.43101665623925,1037.2811386815267,581.4400040563976,1036.4371558049577,1359.636344589924,626.8587933066005,902.0916929467055,584.618061025759,275.82846823206637,428.5896140032709,779.6916520428995,912.2334504861219,729.9960232399336,541.7090003601867,750.9507130603371,355.9993326712994
583,684.8861675322767,759.4770225805836,375.329624301525,443.8361166074977,743.31744131794,363.95232607010195,777.5524753384819,873.7824877238046,475.9558931525209,317.02541742117563,564.5688425772519,193.63844995914957,822.690276712469,1135.5473784062913,796.4261692230511,172.07292512968652,630.3527688581664,757.5334085929763,366.2563524970116,1801.641325563146,634.5372166048256,1016.499493140617,618.9793783744632,387.13330744406966,850.1423943170976,1078.9424975164568,475.706113635905,608.9775435015986,508.35490056953785,468.0490024403511,750.0848717444203,348.11556654813853
584,523.0269114184988,607.0288718825345,830.7553349221176,344.481915536528,1847.7363314052632,699.5521455350198,723.2168711348111,926.3176349819694,436.7681062689519,830.532775141762,530.7463528578945,746.6220760314187,461.5914659718282,730.9702480384121,846.2660325450927,840.5732677030454,889.1424642544862,521.796072282861,567.3772902575664,615.0319893536044,649.0564368639092,516.3844409379955,1104.0515275875582,661.6855263861391,895.0929815399687,372.2853538177076,615.9413413570834,337.1097916714905,575.6925052473388,799.1811380557921,1078.62522605824,701.8546391287415
