Star,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7
420,319.27635306255604,342.39179126869317,1101.2757539580696,900.5071455230103,1258.8049290210379,755.2610180824246,1452.1421471243787,969.6685592654758
421,958.267955441124,808.6367625428434,1264.902965994826,428.9352004818293,1261.1872675494396,683.7331844954182,685.9047228057811,529.3437643254838
422,433.02994868175443,546.8716665119056,380.5208167281303,819.5996544913179,751.7122430781869,504.8738140953471,954.2248062890544,608.4585878812716
423,525.9570372292228,1233.5505694717815,478.21479538867686,650.794427502859,294.67704727859245,721.9062985838736,120.16138415910339,814.2222947736363
424,1184.5239055642926,444.7050582991383,585.280727327694,787.0402334024387,867.8163233337777,932.3128348309474,1070.349128200223,356.79437349983436
425,595.1605113220324,438.2950165729232,430.25823823436394,1371.7719248231062,795.6196826772887,542.8204831233664,753.7095442518731,596.5308947028225
426,1317.011596329935,843.5657720189313,897.5608278972271,583.2469695719304,461.8816757202287,822.7919430614356,437.49036268125167,799.2835808778534
427,394.83944960954693,672.9484282898206,845.7380936969926,303.1432310892965,770.0597231960253,855.7393638064175,826.7665348158026,864.2913392375968
428,443.2479654074016,935.8815201306851,159.59207506023066,665.4842287706566,860.7410804998252,231.1222273480712,588.4742959061563,1427.259699736423
429,510.33036839488443,452.0046840528133,1008.576153822553,992.4209341122266,1016.0824806616503,479.4704409423615,581.5491680388296,941.8795068509128
430,1269.4493607920654,281.369415594736,295.04545942657273,954.09774727502,1527.0067134118663,666.4720559092231,1213.8847747275515,622.6269284875726
431,1001.2938396403882,1208.868948513807,482.2389506506094,318.5104155629982,538.8145668457497,256.4119133521447,626.3318752424068,981.5543175672341
432,487.3183986073269,511.1683084679555,1044.2082918943079,921.1433633033787,1038.2791586214832,287.634679232515,989.4889671195837,607.2016441327113
433,893.9175539794521,659.4810900962216,202.27609652443667,547.5928518600142,684.188928602268,422.5074265622082,287.26951753975266,341.5692137036665
434,972.0122072688146,410.77701431739484,702.1695346724589,315.0874968734208,434.31868029674166,542.8204831233664,636.2490846872698,715.0938710352743
435,648.6903556492568,550.371900881944,647.8291213555992,239.7211713164421,1090.5144443046458,601.8885632012383,1634.9692641423264,957.2392465492562
436,803.9373913696733,891.9421482837795,1083.5343407066928,448.33946788036013,295.75437498770134,734.3338194897193,607.1330747300584,892.8596212361604
437,500.3716232970991,494.21838243094453,838.8126294745261,461.7460809305227,541.3280004207384,824.9660370957283,379.58649535969056,989.065765683178
438,680.1147002701885,1035.0879760752216,714.6204681830651,589.1500204835636,70.36421550124425,804.5398203735791,741.3291471869269,452.6455854220938
439,446.0859904115752,550.2452848986942,856.3978384996364,566.0056451012447,762.2959143033486,512.6769076508382,567.8521505641978,833.2107897597583
440,231.78583822931304,924.7964388549082,716.9630976286544,103.10759466889567,368.9907179734629,915.424203519229,640.0706826049422,773.997596793833
441,434.62743022882836,1197.3719306013804,894.533142154007,772.9198647048477,399.55668113752654,838.8865964181485,624.3110538207377,822.1612475486623
442,611.9686575501743,538.1443264507371,463.72003210945036,605.0568755336942,294.67704727859245,401.93926660130506,151.4423782566549,296.9275021447389
443,280.68868725801076,1058.6142009369876,1000.7639652198131,874.4019206184782,319.69133095094895,801.1961314836,1339.0752313440955,818.0033288151628
444,411.2282087610437,401.3880865496657,593.8281438037851,640.249999240611,751.816903934338,566.6050959736667,607.1330747300584,375.9555051493653
445,1294.9721106371105,929.8178587277985,542.440023389776,1215.064895810946,810.155970309165,760.6875992037495,820.1862327880424,667.3656513836478
446,675.0406686579587,1307.7811635043154,776.284166113009,482.1514424852636,558.2141603101837,875.0597307833614,552.7059315296456,588.7712197718754
447,405.3853291079805,169.83723588389572,777.8154065584035,482.8344503790488,633.2099943730825,855.4831901865941,280.7176016362886,465.66170926872815
448,997.0700044047933,727.7053902098329,1058.769812271315,503.3737825642532,687.7984036191962,452.9554294277996,744.7172289075843,719.7154278432012
449,427.00649308929866,585.7544074387425,343.35180610030375,399.5280598226095,475.0853474204511,562.730198422358,431.12013559217974,412.32633097190154
450,994.8401049379406,639.4633056980871,844.5189778906538,512.7717249263704,227.66881168769794,850.6517280152999,978.4240445749072,1203.6231330280043
451,322.2294032533539,559.9457161278863,1095.6715823996713,883.1115869913824,583.3740500023356,556.2030576540934,533.6720597987222,468.064348185861
452,650.7308373375317,416.2506090648027,491.6761281096828,297.5490396718616,392.14817324144985,336.66468250002856,215.70533702269978,681.2502609589878
453,1341.2058463225749,630.2562421914213,1042.16281912618,981.0318834264623,224.2695264872029,863.1736307663081,480.2121847383852,238.6426923713069
454,516.3693521694813,363.72243234045527,396.6960970073044,418.279920625774,936.9882239129552,967.7216866216772,330.0835159880131,519.8510431570385
455,994.8401049379406,464.0342903742359,676.3000624125252,909.2522856902153,854.2988637272928,1202.4329390636835,773.6346309521829,670.8529907255565
456,1280.3813033317272,1140.1863368812499,905.245142498026,639.6153000756418,147.96380819423666,245.2227658653484,921.4307311823792,649.6690449545196
457,611.9954084432617,766.3730786388733,561.2978805668027,598.4890156461923,480.7061069012421,519.0246475556789,617.3635360015418,704.3894505692356
458,517.5447472198754,634.6068875171597,841.3135749724728,1054.2337614360808,978.3052551650482,1173.9365592937493,488.3744992637302,682.9158672207241
459,341.7441452758546,1262.0999534313914,514.0243857442891,682.1146679681037,1141.407158468364,719.9330246821595,357.58864104000844,396.053836419576
460,524.4338588820359,564.0949049100577,1476.562664329235,328.3183741477647,200.98784731404004,640.2349311154911,488.3744992637302,1205.642241667178
461,336.8923252602278,587.1544523783053,1043.6225797171749,515.425484690782,309.89282453122075,298.2383684664599,881.8767899736042,548.8344690124374
462,212.94454987315538,544.5837286742752,886.405365034919,512.5706580518333,414.09094550963215,453.7141894355091,709.5257972230835,884.2462465055398
463,677.6618325839978,599.8828418279899,396.6960970073044,1039.5563505826703,744.1971755317361,696.6803203480242,535.6170518697321,810.9981671685579
464,704.4734181075776,937.1383973349612,1412.7190286501923,449.2648118390075,737.9332032588869,710.9848043164519,845.1533880818984,486.2782925137301
465,872.9054493591882,599.8828418279899,385.4688422704075,585.629771046271,400.06269186800415,613.8831980207793,796.3705039271623,402.8639377681211
466,566.9640910154728,731.3366797894058,555.6363382398126,463.48451637920164,553.6175408854924,890.534755508976,531.186825581159,342.8923449892226
467,681.1528452379205,171.8122504220928,838.2353015698716,775.3756737734352,993.2701186930151,423.6993774878362,540.18000206092,776.6907367095232
468,263.3266068484698,1590.4182449252314,416.23678061991825,515.425484690782,448.596131937217,808.5467748136565,540.2332965711666,846.4134185273504
469,320.7170331573317,554.8451516725662,735.1520186451654,476.93786894584093,350.2890466863144,286.8534243400606,482.00293765391046,706.5052959379531
470,417.97925445212957,891.9421482837795,721.5473274853582,632.8211666798732,947.1914254311282,500.6897493126551,427.61902315810204,800.101789595741
471,687.6069245878398,528.2921417160902,868.8523783252356,1145.4884387858422,801.0921833464784,197.71475459646712,810.8920703381664,375.86210127600316
472,704.4734181075776,290.7016263330984,949.5906206455373,480.8396527901149,667.8233907283325,686.6821989929125,425.2632621202125,707.7354846763288
473,575.1998710826273,348.27756065134463,777.1836195673586,407.95467290491297,705.7595848977303,695.7732678828609,376.55247222650905,596.0108155070194
474,322.2294032533539,384.69146477402694,530.9713332379986,628.5782689343738,330.97003320130847,1183.375549672423,918.0212176373923,786.9933093399659
475,148.4232606718679,506.9027480501234,872.2378028366286,422.16758818943725,472.5555059989682,772.8234046432078,612.9327528106074,704.0541849308116
476,838.3136709997376,480.00795972553016,266.1517669787782,827.7228665583206,300.8289161177137,857.486941401319,748.5077439177264,492.91836736351155
477,1133.0366622666822,564.0949049100577,736.3882303961552,482.8344503790488,936.9882239129552,360.8660423852227,632.3809440529927,358.366486404781
478,348.01357764162185,569.6864976501306,706.1989793068029,441.6680533091255,1050.456823704635,315.7473700194341,586.6990654374958,625.2544846544462
479,446.4122022807632,385.07225628340444,891.8047168751166,759.8298587822682,1065.102164834064,432.4557433049967,531.9404630029318,522.3639319935529
480,411.49464118121256,1002.6014137058248,481.0249548392877,409.76832826131823,648.3565038014104,755.7527219941463,812.333538847845,524.0123845142344
481,209.86066779225564,754.4235812328975,484.2720358964766,499.7903894574984,615.568077247777,386.29374218726235,639.8286856867229,257.81770900581125
482,355.4446568500263,268.37062529644936,832.5785353184907,818.4213428989467,1333.6912183267711,1205.2662768412786,448.0275459688025,846.6214740271789
483,500.3716232970991,785.3851839378187,1244.8342245031502,563.3017026359151,748.700649413458,701.1212585891096,892.7569036896839,888.3269472810365
484,488.2575730675843,468.2307898803083,1147.4930311051191,810.4366898172447,455.49657530432796,378.99787591025364,407.1379793891582,599.4662772116435
485,509.4390762222269,987.2171475178316,632.349794504269,316.0022891741908,508.2683804814206,1022.0224816939709,345.30444212467575,786.2453714216463
486,720.9263435188088,739.4097194297668,835.6656924086449,429.74474029116544,625.1007591409385,942.1156110219068,1344.9770670092385,1451.1117812611576
487,719.4330672156216,788.8735819546908,938.7684820715577,1091.1337734219205,1261.5915396596617,603.3114458949921,761.0227025679877,287.827224437956
488,498.45349524607354,566.528175996867,668.1196851544646,487.8175181418733,598.9181431086971,853.9483623912686,666.8868123757409,1111.9667996687458
489,437.0404402830579,282.448701249139,670.2847487489516,978.8918235662172,278.8229327027536,756.1907965616806,59.12213950869019,622.6467997597576
490,486.88655221389035,1131.7445953500235,1154.226056728589,1056.9388755099792,816.0750172712004,965.8360254545945,854.7988929344141,982.8352065342073
491,700.3803085499634,664.2663316854614,420.1509806397654,949.9432252830472,969.1102201894005,409.6265704716739,657.2260452173392,561.7063648824324
492,393.935683610852,879.2709035677352,1167.3088526340773,330.6337437382409,447.4004972532993,642.707430238394,577.4503026733039,824.9511923743985
493,1111.5542571908993,216.23279562297026,399.46436942783555,644.3801113082332,1016.0824806616503,710.9848043164519,1066.6749275570435,930.442130126981
494,472.69140237006377,703.6507077869055,466.87664121441424,1589.2891899311858,551.4488717546392,501.7457999575937,59.12213950869019,1116.7758180742112
495,386.2089015986095,442.93904857056594,238.59311236162208,803.2456080834795,853.0387284578512,349.9037772575506,746.9746208193706,883.9944179308703
496,1104.7126544497382,412.9552237883985,1022.0149966078397,411.6540143729788,754.5555918172911,445.9637506490895,923.0899606926982,576.7929287563901
497,667.1004315630631,994.5555017335618,527.905799215591,1504.6494649325944,266.9936623439528,1168.5923123669816,191.35701063816265,201.61234583588544
498,1067.0781692444998,1279.258828283859,667.5102014982446,652.188787736811,300.7448139840891,535.3379974289604,698.4932457166013,158.76569070974497
499,522.0207617404814,814.3256175817883,515.7693035005467,336.8111854451242,796.1065503947792,883.6044060093519,550.7790567639865,701.3946545114006
500,610.8447887868668,523.0076718476864,829.4428752788037,387.7122685096466,489.5531637888244,483.0223056653385,385.0700000419565,381.5139154912216
501,596.1966520512254,932.7055811970146,769.2678058701789,311.16554215989794,1091.7147922319286,519.7680335730879,652.2969701135692,380.18656875839446
502,532.3379735348714,713.4583466314381,283.9127275159088,527.0702828571974,745.0924680476546,338.3344791070364,647.6982123341957,1104.5794268354773
503,563.7267047855626,688.9553691878398,491.6587947801253,328.3183741477647,754.2900538613239,517.3420196906206,737.1352670798026,885.8504558035
504,862.9070812974546,541.3692968518427,544.6924254835831,591.6773981657184,963.2219580757511,630.902313951579,630.7373572773619,183.7862385193174
505,936.2608516266666,1303.9875427195052,875.4555176422284,540.2975155610658,175.8105525472387,640.3480873353578,591.5236828800174,362.97792099196846
506,330.2458314244243,1049.9882052723985,248.75608407050052,347.93762426145906,884.7832956979192,1085.5079297860946,626.7059242907054,463.9222923622135
507,603.3034690762063,977.3831601946467,1205.8656477126287,894.7768107162074,916.8102340728498,799.3962099854659,993.6925436705588,654.2578718520658
508,628.4641347623634,290.7016263330984,231.54802914314038,567.5437728503323,593.8313193691198,657.4161413332469,762.8818270511194,675.3223218964566
509,1432.6579536430522,533.1081342087316,817.9294838092663,644.9481385862143,651.2266622198747,462.09937494705235,566.0104087851661,466.4338191209116
510,251.15537979455644,268.37062529644936,356.1868702752146,677.0982494930644,390.7889068985521,547.7224924003567,781.5164276367245,1384.0483193759144
511,415.5571025734503,613.3350190119243,366.6268004393896,520.8699027966394,940.0821685982212,286.8534243400606,431.6129874585455,524.0123845142344
512,532.3379735348714,281.9929360893135,338.74444929307293,616.819336047268,799.2969540062683,1177.0037669190617,184.37713537273257,642.1443558874792
513,159.90169484878035,831.2784751807939,811.6247536610942,550.0281313249836,567.1115402495525,961.7704269853306,1119.7170691072527,757.4175619838396
514,844.5781558949598,950.4795594864377,404.87572342198104,937.7917780677084,892.7752075092446,612.1016280106261,221.37088494034177,943.2426575109439
515,189.1708157432752,993.8927967646163,263.4996363989649,801.1104722342255,1246.6381682877015,1220.8749419274488,899.2277879550061,803.2264420045809
516,523.776541575012,744.1412650547483,381.7925968147399,655.3248399227477,147.96380819423666,875.8733656588303,314.01930747695036,601.4192423003134
517,327.7208750335623,489.92077388295905,970.0440620812602,631.169630734683,181.79042101729007,803.1684473714897,997.169061634919,937.6003238316117
518,1302.3671966906313,577.2616568268251,216.81161435366133,183.61658556521996,653.3253578527193,968.2877656558035,799.2030463703861,526.9334399576056
519,232.0626279559412,422.90484390194746,649.9628024606071,461.4137163179231,411.9005161030268,594.8369789093674,1262.8932728822517,681.3370378792026
520,501.3340643382005,1168.1645270862132,176.7229856113247,463.48451637920164,494.60633439537406,679.4913936612583,491.2385903129015,539.8072254890118
521,532.8116551825183,565.0782068784084,549.123357805209,678.4220910312007,813.4728746500048,425.43911854350205,1034.398569008776,1068.249487092669
522,679.9761750899601,326.02503690173023,297.20078861420257,763.3905567461347,653.3253578527193,750.5869266482955,536.7255917880304,412.3627059657491
523,547.4948342624257,764.779883495548,720.0144672287707,616.8274221646266,227.66881168769794,731.071877108165,927.4916192937511,1000.7733184923761
524,540.6656402475874,561.6901578836184,1563.141592798836,361.1246558380583,593.239183833799,1041.9897158440263,680.1282073736402,406.34614748111665
525,873.5872411848333,302.5807313425371,533.9948704411721,566.0056451012447,714.7209263183971,472.85679168681804,663.9110874219915,238.9454891247847
526,954.3353084839229,727.7053902098329,697.0340156587681,439.5704153826513,791.7985584539126,460.0267881129519,633.5289798279294,597.5514799447191
527,568.5706130025615,1063.3738533166124,348.1098967635758,331.6708346229148,539.7322894180521,696.814038577056,436.0850776668682,765.6711339684883
528,910.5622347143187,682.9523315150717,415.41834399399363,392.3885604512062,799.3377183461137,600.402614757237,1257.9321498065663,1198.4390460347292
529,431.6374983865103,917.2776351138185,386.7112052146206,314.58218733538314,922.048627854647,206.54279903709264,290.7522418563439,659.8595601681385
530,752.2881561974643,873.6345671108312,404.87572342198104,449.4827767210473,760.5494716868751,786.369105264512,294.9115921665034,952.708758810547
531,912.320759716363,690.8335871935424,550.8700693129198,797.6960875207188,553.6175408854924,439.72039852023727,600.6974090414259,1218.6690609150414
532,900.1194050790419,471.0280275199434,452.00815264798314,645.8711712157583,940.5010575981036,536.5331637027303,888.0071527718134,879.8649775039407
533,325.2263277600705,516.4505561946756,555.8757829757697,335.7035680312345,726.347187366152,1086.852322048438,552.7059315296456,773.997596793833
534,1161.6957702733084,474.40390839017897,423.200251114026,964.3334122332329,763.556944453115,1015.1624354188377,647.1680867428297,352.7053531421553
535,837.3697148172985,285.87199834515934,431.5653968626597,908.8395591703886,248.66080579244618,467.6826156907429,1254.976047079535,414.12572186631627
536,441.5659671312252,1510.722317020058,715.2191141094726,574.164277536554,406.847428689322,193.8147855440468,795.8816618305834,317.8221391467814
537,745.532909808886,642.3081519058769,251.43401825850003,807.7389961837861,609.5074224979707,675.3790227217787,826.7665348158026,516.9811067601637
538,488.44483963923045,955.0501158397326,640.7617179147364,834.442847525933,860.7126377729116,798.7169640578196,522.2027661859387,845.0960700789847
539,607.8596746834714,432.8782068020758,362.9656093427917,916.2897129699096,118.42226395270197,1101.8557532353814,281.87472646621217,925.6484417610952
540,311.60595868371,553.7002771514741,905.6713301010201,504.6090931739621,868.3366583851957,486.77667154876684,612.9327528106074,782.7207662481682
541,615.4766882330701,1277.8793385159008,594.2714340598291,160.88003724844788,477.28179541229446,830.885188929508,814.2497113252371,1453.3238715511459
542,571.5109150655618,326.02503690173023,360.0300783738103,273.3939169735643,427.4085167638296,1134.6585829431765,1004.3747349218221,1584.2374449151607
543,403.93953843582307,678.9741330451411,653.996096924079,591.3368855357539,651.193762538102,394.27939595400903,480.55333833742213,854.4329321329965
544,593.6405368989075,352.938720646447,223.79006872174412,689.4068392959532,185.9170599652278,849.784033526619,538.4620976873887,846.4419740726349
545,1087.385244063925,330.47657751447343,845.7380936969926,1079.367328115429,1030.0143347965977,776.1610276555806,403.047039657115,1002.2143372902665
546,524.3952358777607,665.1114637688236,348.36163332192825,768.2959633697423,916.8102340728498,1318.1122524748184,813.2219821959669,622.2798675361954
547,557.0093574186246,1120.1541711191585,645.511453146676,574.1948850402381,947.0231485422654,658.865536589621,419.1496166288598,884.393907737651
548,838.3136709997376,420.9716458014034,495.1923718983373,583.2803110537866,581.1048290803545,526.7132657109538,748.5077439177264,272.6195187009298
549,133.9630405284741,660.5966770624593,922.790088102321,799.5880430371881,405.868632320356,97.66787310984571,605.5835470477973,308.57113159486147
550,128.43854712284164,706.3311220907808,330.82854932666845,719.9867896614003,512.1416157590313,1069.7939182179923,670.9050922096244,400.1289782430734
551,869.3766011615044,571.6119611969083,681.5463481575598,492.164500892106,706.1964413108493,477.90324486372,468.220588897106,602.083613768335
552,159.90169484878035,870.710934019843,340.5964798594157,506.95027643544995,496.4560301832838,391.70259869615404,421.31030346958386,723.0116894985008
553,417.5471250827053,506.0028739808288,817.2876345105848,833.2760915054266,461.1266568888536,351.4031134613258,466.5067036403193,351.2178888232476
554,910.5622347143187,203.47654972205513,205.9177299417789,860.4288429639138,726.347187366152,180.4565547049486,688.9215377276562,1026.576552357176
555,664.4372571586227,416.97688904685594,550.5791432810022,183.61658556521996,943.8898290904505,747.7369713565429,280.61596115837324,394.3545104836668
556,971.1196917373974,619.0048643049106,407.4000309485387,403.9639459639356,332.92813131886726,1285.775486392864,347.7580791215767,564.5312859999912
557,212.94454987315538,507.69735193993495,919.1632847482164,711.1406623651163,470.26081545607724,462.9621016980817,810.5882263675524,944.1489069374576
558,720.9263435188088,980.6169536353581,1026.3537231954517,711.1406623651163,512.8605324931937,653.9385117122495,639.7026228722276,1115.4973901128662
559,665.2923694129877,684.8940885209258,661.6094843052389,685.7199557874571,728.3877717278685,604.9501086271658,495.5715387480608,795.7697278327205
560,487.7798547184531,526.7932884754894,534.4456464646987,699.6790842563755,947.1964729349345,490.29030773265555,427.84316102310027,502.189156853665
561,639.7295791332027,718.0772312547758,773.6581439386786,473.2302949664529,551.1136856054695,825.1470676139465,333.86194860268745,519.8510431570385
562,514.3128854544009,1160.702609620709,453.0312343773305,605.191065972194,266.35852433210323,310.0665952997117,1004.1092370305602,314.7682882203846
563,1322.77188129581,131.4462937168655,366.89826691445427,230.1499969463902,873.5857947828617,848.5168036304157,616.7001431596053,859.9527466291394
564,523.6315022775942,1030.9271631818133,216.81161435366133,575.1050420490735,804.77343061325,905.9982404603643,488.42062075914464,612.207051512515
565,224.05060014032455,282.448701249139,547.042830115358,953.8048586616032,1179.2321912846016,1167.1164084393258,802.6249143644861,984.4417997341055
566,710.4873629110019,451.4883134776276,1266.895084146067,972.7624708168573,1061.984459039136,741.5125975922793,740.4476517388456,245.28545607804884
567,661.1559171923001,354.12475284309704,829.3057335274066,870.4322739293049,1096.5696282838353,796.6490257238443,939.728992206626,441.93540929837417
568,493.3524225432565,871.885559675035,1111.4211594413757,461.4137163179231,727.9368017873895,792.1514567478868,324.2832081236595,608.8466291534853
569,2280.5959018220187,415.93822582605156,335.3114616210419,462.0049462339557,425.11288108128,459.4392139967963,1021.4117248455656,722.4433184058046
570,411.2171080138727,586.9008190525653,558.050748858229,1071.492542353869,1228.2390646963604,196.38933593994017,507.97119361607366,637.9442103018682
571,538.3779545858838,521.9281970759861,812.7385381615477,610.3426018617787,125.54996760218111,667.7160010994747,279.3940207734428,609.414967707329
572,379.2764100603796,831.2784751807939,654.2518538600079,554.2942962033845,230.86834175182216,148.47324027235862,721.9751840736807,751.7299065562681
573,791.7500904551384,1142.427606493704,416.23678061991825,1027.224714551611,783.1155716071161,1703.271154097837,127.31524691183985,460.4137431511372
574,542.4463567387733,1063.853975605923,366.6268004393896,895.9179907683921,328.33091295084665,500.6897493126551,605.5835470477973,256.40189607680844
575,1137.505127572428,571.3032117276475,689.1955976655815,913.2499986722731,575.2760407356417,663.9712114642197,760.191963130616,845.3422149007579
576,239.86914296445238,333.2253441760273,645.0540294213131,776.5460505584281,510.54910852632264,318.52914627387315,645.9697118304134,690.4192185327505
577,493.3524225432565,503.35784029575007,612.3730501226573,687.2123671392594,622.2091235906053,301.6828105162758,892.5207744413965,680.3781006905239
578,443.0153422928579,775.4141974575133,785.8147028094405,409.76832826131823,270.1798211378177,640.2349311154911,602.3749958218135,799.6239769924601
579,391.0211015787165,131.4462937168655,1119.5848772645188,698.9446796641543,630.5201361301516,514.6630823190526,916.8068324112567,480.1062371377614
580,1132.8753674233624,577.2616568268251,780.3945792717609,605.191065972194,774.670545281841,1324.7433632097895,256.67600104474764,400.74392692198876
581,850.902194543742,1199.3832982042481,807.2660017532488,395.8474403774543,560.8558927320173,982.0795718886231,895.7484474331575,366.6183412037984
582,340.89676048352374,1352.8702054477515,637.5175857214687,768.9136126732379,471.92649835199757,339.22379652582634,1710.856344310596,729.7874124027771
583,301.47319649513054,1150.6056107272505,194.0778290776619,431.64061170718344,1010.8719069745481,696.2802349400957,188.2674954724724,534.769779576901
584,940.8356493878525,507.6492284409143,707.9563206776785,608.1900719278318,986.0354838110002,954.4907985987355,975.1110910598408,655.5785146006529
585,593.1427170057095,718.2773093704528,827.5352176429647,720.8347822256154,422.9718086853033,579.1525097982958,406.9720189498078,1605.688789638722
586,709.5150373051395,972.475660323575,536.0288540670224,803.1267589265108,473.3861522902565,892.1229554910105,698.4932457166013,1086.7825885117936
587,462.7069551695184,522.7678917090972,617.8943581964195,453.74289485283094,397.7871767766123,426.3811846385912,638.7365346134588,334.4712806050918
588,341.2993083502711,797.0905361282594,1067.095697665764,879.5842646275033,799.2969540062683,687.5108456540797,137.8234216675731,511.11813695101466
589,403.93953843582307,716.079340282657,573.2718952573305,814.7397917782101,479.9378115379532,802.9727183910508,989.4889671195837,1021.3344782274435
590,691.7518326521312,326.4860199703215,1394.0985140926773,915.57296368542,693.3117926578707,733.1589683864261,755.6598892563555,310.76405916176753
591,111.17649257377768,611.7398980651293,753.2617554693129,1120.4855944455692,376.8626583470402,932.6870411863512,646.1791048556186,902.9555386406029
592,410.385150149563,833.1336060063298,202.27609652443667,350.39125156890907,475.50096082039295,343.1931942595666,662.1561919147234,337.0884860295615
593,861.4928808063542,913.1625747406748,195.92560341574952,631.169630734683,253.08826201760695,452.9554294277996,530.6818380661869,741.114111339416
594,481.48372675594027,421.20183506030605,716.1914248067267,352.10787374022175,438.28486135541743,931.3271760472751,614.0448915373397,383.53986095227344
595,1340.9425055075208,293.10195640371114,468.8076386010686,578.7277267976457,773.7159233153441,809.2098827103816,866.1751282586267,712.1556552356255
596,488.38878674247445,598.2519511469967,780.3945792717609,482.1514424852636,738.8870074871124,921.6761390483364,637.5136415305626,711.9392118012912
597,427.319167608411,550.371900881944,368.8354222736272,668.5450068775773,427.4085167638296,592.6202392491475,741.6069632710715,1062.9600456941616
598,730.9323674271438,421.0411881760542,346.0528216439566,422.1069355377703,539.7322894180521,387.6508630150705,827.663972523403,1478.0158679675012
599,1307.128633855442,772.6949871586781,866.2582161912768,584.8691286566143,282.28664911267066,807.7776543941853,682.3267862866322,930.0781136666874
600,962.2084711158167,542.6727550389304,393.87640331212356,371.94206098166126,438.28486135541743,1141.023046681041,668.0560077020335,662.3168519884312
601,613.5688844715445,502.1083985520866,180.00953310979293,684.2966367710907,821.6742088509261,697.9664690080848,1058.6701868511882,307.21589733719424
602,723.6406948941649,827.6385988502902,1052.786693665885,707.759689207567,904.2162955627717,1386.8539535888244,137.8234216675731,295.46116027826275
603,326.63892065265094,554.3232703278412,959.6087067134397,303.29685068254145,501.96997396434983,505.36537616992325,1331.0977114988284,837.3459190278987
604,1126.4885123616784,563.103195102214,1155.477225372095,566.7032697649806,831.3702579303442,782.8607255956598,1278.3024516162986,973.2110860107952
605,311.60595868371,735.5488662801608,668.4974280360716,795.9071575740238,259.7264586610974,216.9330402230471,940.4077339451369,943.2426575109439
606,1075.7054801045895,968.8713972794158,205.9177299417789,655.2027562528905,517.5895300017739,765.4556500580442,937.2742541321347,449.54391188209513
607,591.9932020713591,352.6677341499831,297.20078861420257,905.7553837882725,640.1270951595174,574.4392592300214,329.4585507600878,520.5822673656122
608,734.5627589728182,239.223885309609,538.1736808462896,582.8891295533566,947.1914254311282,340.5622434625203,1085.1045501151175,771.4656004498158
609,531.58850808663,653.8766795644253,358.35829832047966,329.78308889432367,799.3377183461137,930.5724118980413,680.1282073736402,857.8097443610238
610,856.2182830044837,716.079340282657,590.129293621867,719.7932052814582,617.1517815814307,666.4720559092231,910.2391647354945,708.4808174252651
611,457.70749198883834,352.6677341499831,624.1014999251378,532.6607206987898,751.2142675511967,857.9163791744467,202.18905590352693,825.7022471837113
612,768.0589634553319,351.3065879121187,693.0956714879294,582.8891295533566,618.1376428998578,547.8067126546448,400.46859840661267,541.106421293364
613,410.720617233783,701.8766575022171,625.4736339076366,1051.8026922806116,941.4007370763192,1241.1459693067043,721.6940753705837,559.2388046246039
614,488.2575730675843,172.6721181733404,486.2292356196294,1002.919657663542,932.5758293141771,484.35487703419955,614.4143137607648,748.4660627447312
615,348.01357764162185,378.06999299264754,690.8788788752299,481.68366215512515,687.5844058000142,927.0989780229887,874.4456166893372,925.9922658086581
616,256.32495248730504,882.2121019578487,610.483264429973,390.4805344005127,371.44129053576245,574.4392592300214,860.4420725976926,639.4492642833625
617,807.306887170469,555.097967501477,874.8687134911032,928.7472523991736,801.0921833464784,966.2551532514418,853.0503897449349,794.407951913268
618,1063.636052927845,917.216184191665,832.5785353184907,456.45413370615375,1391.7867014747042,849.1046065732465,710.8287526844858,540.9487518029554
619,658.320972416538,884.446738595463,491.67263125579325,315.29712184242914,477.6101017876761,928.9808153356662,268.99243449397517,715.49016249625
620,1001.8260905126523,521.2848714062222,779.4947341148004,145.70677504565657,1188.2313030892672,683.7331844954182,843.4041383990148,342.937585581021
621,702.8309736508828,391.05467917230794,813.091667987378,614.6363455127016,903.836247682661,425.43911854350205,444.0985685340738,934.5587235306704
622,1050.2769176692088,483.4547297288974,504.315116220227,503.7490368650327,690.1213894878109,893.9605005990865,1101.2636630031714,1525.2022533979105
623,963.1744069290063,503.35784029575007,975.1919530104811,398.7455220566474,651.193762538102,658.3065995153628,327.9965691778689,256.40189607680844
624,839.2203808741498,483.28302752527514,757.0538812564042,532.0946480414419,985.6550719625554,981.6693909793454,857.6672259835028,622.1354853293469
625,586.9316599850438,347.32265023781935,451.72021177166505,776.293487676232,713.6059738282273,431.36978298964107,1021.0622937581447,341.5692137036665
626,723.6406948941649,554.8320554534539,361.8573505799259,398.8932292374538,972.9313294146685,310.0665952997117,467.5925871968992,693.8412210526401
627,929.104290980286,212.00128288710903,1403.9972454676822,681.5400617458067,517.1611691464967,175.29923661786378,431.12013559217974,594.8572019237728
628,190.4140705260832,1437.266365391294,812.7385381615477,1204.169967513113,218.66752338665907,422.5074265622082,915.1233290999722,394.3545104836668
629,504.8173111582253,760.1292091043628,1141.731047750259,1443.076864128641,449.7400289929959,585.3321891090526,672.1211611880989,569.9785124908433
630,346.6014981404456,1218.3663017991412,649.9628024606071,703.3310091617731,1093.0771644319068,863.7683886211037,1036.9978006378863,245.4862940058729
