Star,iter_0
7603,66.17534130218597
7604,223.88330928740876
7605,90.27650502308369
7606,153.76441952097366
7607,138.52374625709044
7608,123.61497431597243
7609,105.99897925102044
7610,148.6246782906839
7611,119.37049385610435
7612,141.61930821116985
7613,74.30189738945802
7614,154.0311967780753
7615,132.71304648102964
7616,216.15971061399057
7617,56.20305476337831
7618,116.81063418563974
7619,143.97191981476365
7620,204.78152492362014
7621,163.2070961528971
7622,260.2086532700331
7623,119.2315974936924
7624,43.19920488022187
7625,154.03648772232341
7626,172.6894802403339
7627,149.4254460377983
7628,79.08663576487719
7629,84.23707020097211
7630,186.2767174968018
7631,127.50845441761754
7632,88.33284480517106
7633,210.76000710492164
7634,165.5334267593075
7635,130.6220264676109
7636,154.5865761882415
7637,143.2905990214185
7638,187.73758242805152
7639,243.26098458269595
7640,101.03227303999273
7641,130.15381381935688
7642,59.539549430762946
7643,122.70537423295293
7644,157.537160438068
7645,98.21265691672747
7646,200.008931994855
7647,60.74824902292214
7648,86.357528639157
7649,169.7802817339765
7650,203.24269894080555
7651,210.61254024049876
7652,105.46031082130176
7653,79.69065377702798
7654,137.45959999432242
7655,177.23100258031553
7656,63.604810562860045
7657,254.70740249606186
7658,106.86529961583345
7659,72.5049642350415
7660,318.01915727759695
7661,254.52253101942205
7662,164.96987231148032
7663,105.58356365127013
7664,146.447483535436
7665,126.5141041636708
7666,135.1258141217795
7667,186.1254763948603
7668,86.56788580423385
7669,314.7078438804817
7670,97.59448934045676
7671,176.67654244618078
7672,113.98575036912327
7673,119.46335827705603
7674,29.332958997515306
7675,134.98444449551448
7676,186.7317763672716
7677,190.02933169902366
7678,77.64106417262066
7679,140.93374754296053
7680,246.50902014535947
7681,244.76498198030686
7682,145.40630810746327
7683,122.44579883603782
7684,67.78839619628805
7685,181.3596067812464
7686,167.59941547767545
7687,238.26952330061573
7688,340.7001920345685
7689,199.07647291918343
7690,110.95871653740087
7691,86.06597609192694
7692,131.06443194844758
7693,78.19438872894477
7694,184.3848908924313
7695,87.77648360211741
7696,169.56488143529316
7697,93.42535813964516
7698,104.03658405859754
7699,188.58857559853976
7700,105.19662220812546
7701,189.27606344508962
7702,178.77083573957938
7703,79.9313431415577
7704,144.6806440989632
7705,48.486240668898425
7706,118.45170094549884
7707,317.18660620879473
7708,40.66418774227205
7709,88.89101719737492
7710,130.53108820766298
7711,56.82242677518038
7712,175.71436547137287
7713,70.386012352849
7714,136.04891727868068
7715,186.2714451750209
7716,155.67984814891793
7717,197.52452623638405
7718,164.34291965982305
7719,242.92059150650863
7720,212.09248885039142
7721,127.2518745998111
7722,185.98787133009984
7723,187.03777148486415
7724,110.70499353832825
7725,121.3727409327255
7726,132.27856041818785
7727,132.23929059528098
7728,167.28976306902337
7729,130.3530854739691
7730,65.58300459538903
7731,120.42640420438079
7732,183.6470691183336
7733,137.11626290565792
7734,275.36450708815397
7735,59.54000326300061
7736,224.6268500045937
7737,182.050126962959
7738,115.3203794021094
7739,102.36723360787853
7740,162.07875368838046
7741,105.10738791102254
7742,106.34367842556459
7743,153.9977028049661
7744,278.98204648360587
7745,92.95838043728916
7746,279.1912821288839
7747,119.87914696212442
7748,140.2303523887824
7749,166.90553810257347
7750,28.568307299319347
7751,80.98837695194204
7752,191.83202911780498
7753,180.36384877942245
7754,152.30539721586115
7755,133.38766199716872
7756,213.87617920065856
7757,109.88142790131258
7758,183.13400832799599
7759,197.08039548768858
7760,175.08326068357556
7761,210.9494367255078
7762,71.86938258919048
7763,119.38033773538193
7764,144.1829048167909
7765,255.7942032667572
7766,229.39345892730432
7767,187.36438447551078
7768,182.33841212474462
7769,147.15986030408763
7770,210.3692899381308
7771,27.851820551652057
7772,147.76342965113284
7773,166.40523625909762
7774,63.46419489031765
7775,143.05039447588845
7776,93.08500864350967
7777,108.67532787697776
7778,257.3894128997688
7779,62.407979803774005
7780,185.06849804376833
7781,201.09118874825947
7782,93.16638785658932
7783,202.1725067146035
7784,284.53902929603436
7785,89.21275769277723
7786,227.19394090938664
7787,227.25896914371614
7788,148.48957652346712
7789,155.343097678801
7790,130.80682687990534
7791,211.5838745517459
7792,85.08131115275468
7793,138.8659524864072
7794,17.52016736862953
7795,182.0755170351258
7796,42.150434128751414
7797,91.40097358671363
7798,161.03306826411924
7799,284.5237476352134
7800,105.73105547815149
7801,169.00681057507754
7802,172.72422471190208
7803,48.406378909933
7804,183.10977522853295
7805,66.78395774647791
7806,152.74892484339037
7807,299.86273059665376
7808,227.77088088196865
7809,211.85506214395403
7810,106.55623088435
7811,119.6249238235017
7812,130.361069177673
7813,88.18543574423549
7814,199.8720927112568
7815,188.593393692842
7816,68.63087130775915
7817,168.51063060001823
7818,174.68537444950266
7819,105.42820112739855
7820,164.77503797041354
7821,182.60017013447452
7822,186.2023417513871
7823,156.58532700171068
7824,211.59677256777755
7825,224.9928722033721
7826,113.14382572746706
7827,176.7858354146033
7828,71.10135603120624
7829,111.23920572425114
7830,120.2167885932554
7831,243.95783372388723
7832,204.72333622398375
7833,82.01714760035587
7834,128.7848563151278
7835,181.42575795662592
7836,109.31426525579256
7837,123.54438241392386
7838,167.0148700152097
7839,141.1461783298009
7840,164.5271661262065
7841,81.1661839282102
7842,246.05830089774076
7843,71.79907577337865
7844,28.053515091777996
7845,190.1857565439687
7846,195.39048773231065
7847,68.11446396148472
7848,143.69242797109976
7849,168.09865399981027
7850,142.69676833681734
7851,85.4893983504246
7852,128.37804240409383
7853,158.80620171400957
7854,183.54094235747118
7855,117.6940174220784
7856,113.48478581339978
7857,218.12083546034467
7858,113.22779076471143
7859,208.34226080317842
7860,170.11118955863182
7861,195.6152795846201
7862,131.32617224774037
7863,133.58172113654646
7864,176.7398984804223
7865,155.73434813828214
7866,119.8834292381308
7867,171.91906955699596
7868,141.06857077236123
7869,144.88480083723204
7870,134.62572379557463
7871,48.24546187563753
7872,186.45296696112524
7873,133.7727811955358
7874,128.48555183634326
7875,68.41481807590183
7876,150.0766375267528
7877,157.82665554165072
7878,127.05295342586604
7879,228.8336353969943
7880,269.36434457072784
7881,111.26644576570776
7882,152.1062538835559
7883,214.21643756562477
7884,275.27231399323375
7885,79.62484540175674
7886,57.911234206871086
7887,143.93171060390102
7888,121.7200277144802
7889,225.7977203038854
7890,186.4005717157179
7891,158.88108196711337
7892,190.19530384565473
7893,154.98359765779568
7894,224.96827219792945
7895,128.24187503390473
7896,221.00545539217364
7897,149.21529711923534
7898,148.95450057304052
7899,237.52069621737758
7900,216.34423137386173
7901,176.05761007639794
7902,92.03197906236785
7903,219.69111002408735
7904,150.6352234467611
7905,104.00511283796155
7906,107.67286110932896
7907,176.87877286232373
7908,225.1702508600506
7909,100.29647627239098
7910,129.05878202582355
7911,200.2799905187943
7912,231.7609966900533
7913,90.96185008723586
7914,104.56305326143274
7915,165.33312655634333
7916,225.79647007016385
7917,176.10090507629795
7918,67.27236675104648
7919,190.77450306266982
7920,171.23484932425234
7921,173.43038055687575
7922,158.60398760754873
7923,122.02445048326994
7924,217.37371636369915
7925,168.71774055715397
7926,248.90094734092406
7927,178.43286450411924
7928,205.69857458916664
7929,166.97191899069568
7930,91.69435985893448
7931,47.02362643425775
7932,104.69671456729466
7933,257.8360546186669
7934,116.65259123027967
7935,208.84068228584536
7936,81.38755587631482
7937,182.9255059432331
7938,176.17597391363844
7939,59.17094373772141
7940,153.25567644087187
7941,194.87161330321214
7942,169.6619455006986
7943,73.5839247509591
7944,82.576211654845
7945,116.84159631888328
7946,207.4499317250175
7947,129.16358592757442
7948,53.01584691695393
7949,198.6342273440568
7950,207.49046618418035
7951,152.37581584231697
7952,169.0825021058361
7953,162.12446475373255
7954,61.45886552877776
7955,164.4643489831272
7956,196.98036837964753
7957,62.78037966418408
7958,47.99213366899271
7959,185.36645402740186
7960,216.90609698799173
7961,189.56926829692515
7962,177.71876798254928
7963,138.26516838958426
7964,113.08049709533304
7965,95.75837965317798
7966,114.82825146632825
7967,125.00237913567193
7968,109.6020014000236
7969,120.17410608079243
7970,221.70052763723427
7971,165.63933005603116
7972,92.44368274338544
7973,185.7447281491703
7974,133.47760108258447
7975,138.36048616616588
7976,90.83922301498107
7977,135.83039816464017
7978,201.35748608743774
7979,249.0252430138297
7980,39.82183368926203
7981,149.36803954737078
7982,146.62516783824134
7983,222.53645026377262
7984,59.829244059306305
7985,263.3092340931462
7986,204.14573346475632
7987,39.62756422634643
7988,59.657251363010886
7989,53.64413020691707
7990,85.8822996333111
7991,167.77925130186637
7992,91.24330108719353
7993,48.16096783361017
7994,113.60130732217289
7995,128.97741287113314
7996,173.5941823729052
7997,89.71753462523907
7998,143.34869955318527
7999,113.4574556364405
8000,118.94621395720431
8001,216.73596800121268
8002,117.25423716320176
8003,220.29117407314627
8004,107.63593950836236
8005,34.09395174931565
8006,131.00482392425405
8007,95.14217982419501
8008,243.14233760278782
8009,80.70221854105027
8010,141.40586983096657
8011,280.2932751114572
8012,127.0059477298967
8013,107.91184567136158
8014,215.01342251974728
8015,238.16698322428704
8016,75.88729293388539
8017,159.39354528873352
8018,132.5878656397176
8019,115.9705865010167
8020,153.411439945265
8021,60.354983417307515
8022,89.44652316690514
8023,217.92907189435778
8024,125.82943809790646
8025,149.38209764809162
8026,93.914783397657
8027,129.6680932995659
8028,163.31005822690807
8029,135.66847933779903
8030,106.67157634067402
8031,239.20805445376075
8032,214.9903384123208
8033,102.3627985506658
8034,183.06571641177203
8035,133.96930500297347
8036,104.44832628632216
8037,122.03400839752122
8038,163.94775826232464
8039,46.066454609271545
8040,125.92325787586306
8041,85.97347089398659
8042,53.15526555099195
8043,75.02976684578809
8044,134.98805995373405
8045,166.362129402728
8046,237.3783578862233
8047,121.63613842050101
8048,90.92761395983372
8049,130.7798912547523
8050,172.61542854054494
8051,227.5874303769684
8052,135.5636413147193
8053,184.19898004640353
8054,78.43404214594945
8055,107.49024203950648
8056,167.04972404201524
8057,112.71515616349672
8058,168.83721257761076
8059,59.86262386684482
8060,213.9277756719785
8061,59.827648694631336
8062,132.23954404709608
8063,148.21286362477875
8064,154.57005539323274
8065,155.15348966730727
8066,170.40166426278125
8067,189.25277120432474
8068,114.87174016360409
8069,189.32294244943597
8070,198.12499612774872
8071,71.67781473924353
8072,129.04885717264054
8073,165.55630067269306
8074,213.98926365571126
8075,142.59118571721112
8076,164.3861992305369
8077,161.3233141514252
8078,248.12458279086835
8079,216.71407195304798
8080,223.67552060625394
8081,162.59699744377272
8082,186.0115949281204
8083,142.1690006302489
8084,120.20903342641782
8085,98.53646986343178
8086,91.11500440859456
8087,91.93815586687538
8088,189.433263151306
8089,182.8793489695303
8090,180.01318327125858
8091,158.34522783137993
8092,118.4856397562708
8093,170.8219218701331
8094,262.0324647377786
8095,262.14473565358315
8096,57.95028488963017
8097,224.31836239032322
8098,176.69668487891587
8099,130.11050211166608
8100,182.6630075952989
8101,169.2660188335535
8102,154.95018694206155
8103,165.15871495529754
8104,160.12975231169258
8105,115.94377390869752
8106,185.1525146431086
8107,246.34724828916592
8108,132.27856041818785
8109,194.33406334801577
8110,224.46738907659028
8111,166.23213915146036
8112,282.89329751946406
8113,57.771668636159774
8114,210.1107953710414
8115,250.3167544477356
8116,86.89687100658286
8117,122.56800223614638
8118,92.76752550977736
8119,129.7124952778214
8120,149.44082198186544
8121,162.5611977071439
8122,69.3095261196377
8123,158.2304471377405
8124,165.84205907801538
8125,170.70188641628263
8126,152.2043983239158
8127,208.69712480508224
8128,113.56042210728688
8129,103.15437946911412
8130,121.53221561126058
8131,222.79187984664125
8132,260.5317202445987
8133,150.39492499636796
8134,70.6277195193511
8135,206.232253001586
8136,109.48501728026322
8137,141.15951758094036
8138,190.09556689004793
8139,166.2719013044525
8140,66.09118640869865
8141,171.13674983873383
8142,246.02169682012575
8143,257.3151030156211
8144,129.59878568390346
8145,261.2717627266111
8146,103.69544576435152
8147,137.4316124623665
8148,199.3740088214206
8149,138.12635757898414
8150,198.36955375085222
8151,129.84144715905398
8152,211.08333398630768
8153,165.49753401916635
8154,87.2915299946732
8155,150.79889349223257
8156,192.23709988037584
8157,150.99013573658036
8158,144.38864166887413
8159,167.0370944763844
8160,132.54994495037883
8161,149.29871559473602
8162,55.86161020076996
8163,187.9276040626639
8164,139.49903525415155
8165,92.73242480496178
8166,255.55680878318432
8167,132.70274502009568
8168,102.16756485066072
8169,228.99277612821197
8170,219.66767963357833
8171,142.00220308078855
8172,112.92193352623688
8173,131.42224081848195
8174,184.03216981174418
8175,44.249219554713186
8176,178.34572544163007
8177,68.35096041511042
8178,161.77295877423654
8179,113.08806570292258
8180,192.95185625515865
8181,220.3989295255302
8182,248.61754055950976
8183,144.0403427419798
8184,148.50481933917266
8185,131.70205145943362
8186,165.93056236830935
8187,133.68568045475328
8188,78.1723456026334
8189,136.99052604545625
8190,187.8443418532124
8191,228.19561684595007
8192,269.01391775114905
8193,177.1997571740863
8194,201.19551342391597
8195,197.90763928419506
8196,100.87663178030041
8197,173.34657943744975
8198,234.08730132631771
8199,208.9224078432562
8200,181.63790336472243
8201,217.027672059502
8202,186.94770152308067
8203,180.3051187402809
8204,152.04585661786217
8205,143.6988718637273
8206,100.49342764996301
8207,173.261916381868
8208,124.35537687675412
8209,153.3032936056771
8210,189.8163944219516
8211,137.55429349580777
8212,135.03719478189961
8213,114.27953437080025
8214,138.6514618476712
8215,52.96181826239258
8216,201.06617309355886
8217,175.66286739736384
8218,86.34545904578994
8219,82.11468871427051
8220,194.7719553251809
8221,46.67276828622484
8222,167.94836823161546
8223,171.97348205077452
8224,136.50468743490015
8225,317.3947094846096
8226,258.1050923789236
8227,174.6360607710758
8228,187.62293512543766
8229,116.34249025010409
8230,181.32999263833025
8231,149.04734961175959
8232,123.75533999611974
8233,169.8427487001778
8234,138.81064589425458
8235,38.38450983421565
8236,148.53113197260248
8237,209.4188197512146
8238,102.71909423475937
8239,178.0892325414259
8240,211.27450981407978
8241,133.58115633257884
8242,161.42882173415896
8243,157.86368636613287
8244,128.5154543389955
8245,146.37278824079772
8246,127.4324068639217
8247,117.91976076583398
8248,98.09484892800825
8249,64.21836155698125
8250,276.580585654468
8251,97.9341449725383
8252,155.47426307117257
8253,166.4535026543745
8254,205.4735802236685
8255,163.29616520629438
8256,81.79942964946288
8257,235.50741107229908
8258,157.19955876132568
8259,150.0790119868535
8260,138.8497430838902
8261,109.84548428867133
8262,165.92628570861626
8263,129.05878202582355
8264,115.722780914761
8265,94.50797525264973
8266,11.336456490676417
8267,231.70506276671594
8268,204.01341598707754
8269,157.49520174331766
8270,184.87394789392656
8271,150.96796589511234
8272,98.47481163905552
8273,222.65821964702684
8274,227.18211966846923
8275,178.40723538871322
8276,200.4878847557318
8277,189.17947944742113
8278,205.00222739330485
8279,203.8869443888055
8280,143.27266485051368
8281,181.56594593331027
8282,144.39552052510655
8283,311.50095700767355
8284,115.26973573116786
8285,239.0185323208751
8286,126.9406645107912
8287,165.70637666746157
8288,60.76365740150294
8289,97.09042036658269
8290,177.21456287506905
8291,80.32093878262297
8292,103.3232990612704
8293,181.5404276017866
8294,139.27703168135253
8295,130.97393173149004
8296,145.2345858156983
8297,204.08600204329178
8298,190.82104070803683
8299,258.2706424059784
8300,186.03283052276558
8301,103.52681522532903
8302,68.57478820217301
8303,99.5783013424583
8304,126.76868246247875
8305,136.64410599147644
8306,74.78771924928651
8307,116.03956137855599
8308,120.3595096618385
8309,218.5112478133873
8310,139.5926163742211
8311,186.94777742173943
8312,168.69270779992817
8313,45.99055322715965
8314,124.5056927191345
8315,54.466333700496065
8316,118.24567359988235
8317,158.3367412301342
8318,149.49696187390737
8319,85.93827018126072
8320,112.66131884945266
8321,140.7386663414379
8322,188.01092057806642
8323,216.12973551403155
8324,121.1170194787782
8325,66.31179163200562
8326,135.66223704725869
8327,117.0197058034061
8328,194.6783042203342
8329,73.3814531183143
8330,107.17849131421792
8331,74.25052480206047
8332,141.4038487727038
8333,143.60771085633135
8334,131.4479816092205
8335,241.1260471035692
8336,209.38954255140715
8337,169.55385461943902
8338,173.37416604850452
8339,159.16911740593068
8340,269.3130615347919
8341,92.31636585776442
8342,187.05930851798726
8343,153.1119327734874
8344,109.06035026312037
8345,243.4036733180431
8346,77.93039933683988
8347,95.86779392420115
8348,96.94183077289404
8349,98.13206103586441
8350,89.87523976363343
8351,205.34225943410706
8352,107.96414523811008
8353,218.05132777599735
8354,126.95425403853223
8355,123.29642913196595
8356,64.02441934531882
8357,220.36233416497814
8358,166.4975933995759
8359,126.78864922031704
8360,97.07934056611093
8361,171.30304671374583
8362,197.27278402146618
8363,158.54872223461916
8364,97.19811037775305
8365,208.64189679883725
8366,57.31418938211975
8367,177.47270254641506
8368,83.60034598651319
8369,92.62871455376637
8370,127.26944958607123
8371,146.38459391578968
8372,183.91026744917568
8373,84.58441920972582
8374,118.82825469680765
8375,127.6122459873606
8376,178.96813716633392
8377,175.2285649451653
8378,115.95022747730471
8379,123.11821786544819
8380,120.21672271055607
8381,187.2481967378532
8382,127.1295410345163
8383,182.8341585494989
8384,161.70476237633144
8385,225.63191914954538
8386,169.80156555454906
8387,103.36665479223862
8388,162.75752546390498
8389,169.08491516450803
8390,184.08423314685487
8391,58.2299114011334
8392,121.74488606512787
8393,221.39758723229926
8394,68.66677994546514
8395,116.0660405654329
8396,154.88201618542595
8397,130.41683792262566
8398,84.55929178344493
8399,80.3676600349131
8400,172.5503002636559
8401,22.57299085652916
8402,149.09336550504986
8403,228.01102916732583
8404,149.1884015367847
8405,271.9872937499015
8406,261.88287151948816
8407,129.66497233242382
8408,60.72426088244433
8409,153.76780293751608
8410,126.36357330655768
8411,173.51612391063532
8412,180.13443116182094
8413,364.3427662141354
8414,83.89852268565183
8415,221.3672322421331
8416,176.2673026909772
8417,238.7470708661181
8418,140.17883415783893
8419,262.7050339127281
8420,192.17406916346857
8421,189.6804272806829
8422,43.29719621499751
8423,106.46698624346891
8424,76.40332870189845
8425,170.75582358572748
8426,125.49815205735182
8427,280.91553107885306
8428,282.54673833112247
8429,68.5826037003777
8430,90.7743811713556
8431,199.94969120544906
8432,142.81501468034566
8433,110.48815496919829
8434,195.86748299970836
8435,97.97052931076682
8436,143.32857899435191
8437,181.19685130267217
8438,150.29536152958536
8439,121.92155343546185
8440,228.90200741645535
8441,162.5363666397511
8442,79.6923055801313
8443,74.289245279313
8444,139.5333735434126
8445,197.34488154456753
8446,107.03198609660744
8447,209.63246671954542
8448,197.79891451124112
8449,219.31201858377636
8450,86.90795093843185
8451,181.45482122600424
8452,84.56736090437725
8453,141.74825355917093
8454,200.0017568669088
8455,106.76742181175041
8456,95.38000203338821
8457,107.54586771591565
8458,202.47239008365793
8459,95.66221648651114
8460,150.4295823522363
8461,140.73410758812312
8462,118.74188872200524
8463,112.49580353903688
8464,139.17050777050164
8465,150.50091651521512
8466,204.60242891127365
8467,191.9491693613134
8468,165.3352311303386
8469,129.91247064243072
8470,222.97478980359665
8471,144.54949278935587
8472,126.71142122852808
8473,117.42838160637615
8474,174.99054524151572
8475,209.97038026434706
8476,293.3285613868121
8477,40.511274608209106
8478,100.97316016685633
8479,188.10124391874382
8480,186.93751507107558
8481,126.31963914584883
8482,227.5724349696763
8483,167.25502535903684
8484,124.81471087850348
8485,191.19793653328196
8486,100.11914453624235
8487,173.4654934489615
8488,168.03266300483807
8489,232.12976451174782
8490,182.04611080132133
8491,236.11205861763332
8492,192.51456472854701
8493,215.07035135369767
8494,115.69151351741104
8495,178.7168492255775
8496,89.58089348240534
8497,40.548206107076425
8498,132.39409474706815
8499,166.9496399974051
8500,83.02502699201582
8501,168.83147006305262
8502,108.14382796112208
8503,130.26312305295127
8504,169.53366128231943
8505,241.6265913158869
8506,51.237409372477956
8507,150.7287257223131
8508,152.42157282804362
8509,123.62014133301228
8510,105.64912241672971
8511,60.67573087139244
8512,119.91723667829137
8513,148.79640837066623
8514,138.2225458602426
8515,149.45279407888827
8516,94.21360147790261
8517,124.84863086603725
8518,144.96947059642667
8519,208.58171022875823
8520,148.53610603533875
8521,167.69907262314115
8522,124.96420007292996
8523,188.4135827647582
8524,170.80952111031613
8525,84.32943344377809
8526,147.69029605789353
8527,202.82745666987742
8528,69.8012305308136
8529,64.23490776950848
8530,148.94158996470404
8531,124.81925792795938
8532,113.45152450663939
8533,94.73546466818782
8534,101.14906297022358
8535,179.9239903314157
8536,173.4063172586388
8537,153.97602433358827
8538,31.22993596765148
8539,81.53431716501045
8540,165.17807235561014
8541,199.97284439512853
8542,124.2763397641533
8543,36.01643462294231
8544,199.84380281037082
8545,56.70766430945713
8546,145.79833065194114
8547,109.37801952292278
8548,313.7505161673532
8549,222.62946464447705
8550,67.31927295333587
8551,74.13296025008559
8552,198.33580176711035
8553,107.00616365736911
8554,105.15810275609196
8555,302.5964353062039
8556,111.97178715223089
8557,109.7521079608005
8558,54.77577360108627
8559,84.7818735452136
8560,135.0122458296554
8561,118.30315473051863
8562,166.88782727244802
8563,97.53983062445326
8564,178.8018673683263
8565,143.76907668365652
8566,182.46720684310074
8567,143.5991273856587
8568,51.311747695885096
8569,79.5741653168527
8570,115.0836562866519
8571,86.2445865546558
8572,198.62423782868268
8573,159.59886155974667
8574,237.2629513516308
8575,126.14927992316437
8576,156.34708251667234
8577,138.4139533704331
8578,117.3722389021569
8579,149.8876280730317
8580,133.01603166977623
8581,81.96468476031977
8582,136.02071875089624
8583,258.80878417197476
8584,163.34822657273074
8585,273.35077910624966
8586,150.70986548894714
8587,211.68692899629212
8588,79.87570614426625
8589,116.30609285328677
8590,226.87709268953304
8591,254.1488275901158
8592,57.15784937126717
8593,95.86779392420115
8594,193.8500703878276
8595,180.75884726611102
8596,109.98273263172852
8597,129.43616981462023
8598,142.5942885505555
8599,77.66344820327765
8600,168.78563331288137
8601,91.49323697908115
8602,182.35196500667908
8603,93.74382902787895
8604,108.65253695333773
8605,131.37186085737451
8606,191.14784239377636
8607,154.70140782640362
8608,122.83461635954535
8609,113.20745623811034
8610,122.10218932417824
8611,130.3832868206665
8612,212.44178966084363
8613,117.03014023629906
8614,105.40991163353819
8615,166.20062565661246
8616,136.30437638050907
8617,186.54014723183369
8618,205.3179846583743
8619,194.1440689530563
8620,248.01347795293836
8621,241.04923359688271
8622,109.86143588059086
8623,181.32999263833025
8624,147.11406994211117
8625,79.01191643746569
8626,191.73173465920053
8627,40.2465973899318
8628,135.76222958375274
8629,106.8277072869279
8630,156.52833221336834
8631,125.59203686690076
8632,306.541387183357
8633,184.41718645312864
8634,108.98207514067828
8635,168.65401863578256
8636,147.63665708053443
8637,35.29596375149808
8638,160.05632858959154
8639,180.53069563627383
8640,215.48021597084264
8641,169.798203501798
8642,45.60325983139998
8643,223.24393810730655
8644,88.68814394068777
8645,147.34425422328968
8646,160.80170258642679
8647,160.96401265918877
8648,127.95028594916701
8649,209.97306609889895
8650,89.60039839760351
8651,85.58448389109121
8652,230.0649759257896
8653,188.22482389493277
8654,233.66402590243777
8655,90.44526567886308
8656,76.22501976195333
8657,118.73583395600828
8658,179.44214711771107
8659,113.41286933351648
8660,237.43125715016365
8661,70.05930620262853
8662,90.80395409874761
8663,243.17064736283646
8664,53.15526555099195
8665,140.97779899980233
8666,96.4462916771469
8667,117.84028958355317
8668,170.6387912865747
8669,160.64250517852173
8670,137.82840064031367
8671,212.60446455593626
8672,188.81706838750762
8673,66.61682381241002
8674,192.89992604657576
8675,253.9403828415381
8676,165.86389374254642
8677,183.32838936596065
8678,170.46066533000447
8679,103.52096181230473
8680,136.0423593156117
8681,115.29139326533458
8682,200.73510358774607
8683,186.5390726850365
8684,123.91118561836696
8685,47.11526558201048
8686,109.95431500871778
8687,79.94433245458147
8688,129.53485267789463
8689,146.08297668468816
8690,290.63905890460217
8691,138.8659524864072
8692,140.284749932427
8693,153.50029190908927
8694,120.3265520766063
8695,33.326801404757525
8696,156.15359459342687
8697,131.88930435200598
8698,126.24688098912301
8699,119.60032768415748
8700,140.60997559113946
8701,97.03985537571276
8702,155.45493653004007
8703,97.53233888104658
8704,96.2283389790118
8705,112.25786184701826
8706,154.85022418716693
8707,155.03563389517078
8708,135.0452347069532
8709,146.31686742523343
8710,202.4673552359601
8711,81.65499201886895
8712,192.35224356155734
8713,95.11928858787026
8714,199.7757840220002
8715,157.51821570000195
8716,89.61218064574884
8717,130.0192797806383
8718,63.64929586502792
8719,135.35699032178684
8720,108.34510496203134
8721,140.31720521969538
8722,161.03209885326004
8723,178.1878197727444
8724,112.99067755623614
8725,149.85977610227513
8726,212.38956354487993
8727,141.0784551539435
8728,132.45777865560026
8729,208.9299251641309
8730,160.2212429787301
8731,71.73620408657862
8732,178.74800949625364
8733,109.20027236537322
8734,167.70507569862497
8735,127.4507141044521
8736,119.10491584763331
8737,108.31392655954804
8738,228.81187077971566
8739,191.44721505560605
8740,154.04437207493953
8741,216.07179488741843
8742,101.22677553298948
8743,187.60928997536027
8744,148.85355049725828
8745,128.2439377706566
8746,158.2954432807314
8747,194.9773830623457
8748,266.23310621741217
8749,187.78025030329397
8750,204.57142747496118
8751,167.02561359851475
8752,165.09217452824672
8753,281.7518968740841
8754,149.65810576168835
8755,247.27255868307748
8756,176.38499345252924
8757,110.000170426038
8758,60.48324965788625
8759,182.43351450274247
8760,280.6183218008561
8761,111.92850983716816
8762,165.3374377445135
8763,112.07513359702064
8764,89.89849832584872
8765,138.00671886420167
8766,126.42810395920853
8767,245.5281312634479
8768,83.45980007794421
8769,204.79815784725034
8770,98.76131295687021
8771,133.71553480008333
8772,150.86627238209834
8773,90.37537152135023
8774,187.43637445276732
8775,282.3965548728154
8776,131.39126938094196
8777,143.08596669039585
8778,137.27841478959064
8779,169.27787150883785
8780,88.94254370325888
8781,107.71699311735865
8782,331.6087176631522
8783,227.61412425361038
8784,202.7375393582845
8785,177.29625597889446
8786,223.5583650409167
8787,117.62898723701049
8788,212.5617952009683
8789,184.86221575522455
8790,239.77483316809395
8791,111.77507599027217
8792,253.05022133755844
8793,128.90453335704086
8794,179.86284955298495
8795,248.03513654424245
8796,132.75142037501627
8797,38.40487023790092
8798,184.67653074812358
8799,148.5468235143984
8800,31.562221578185543
8801,121.8672467007177
8802,203.4044721466996
8803,141.7335857554431
8804,124.52589419254147
8805,162.2132542953423
8806,226.66725964767858
8807,179.71880197217635
8808,186.74699328019895
8809,145.01594239143915
8810,272.8169763337832
8811,188.90742778104567
8812,195.86091896469446
8813,190.21405492107374
8814,195.96360906711556
8815,72.64021256546476
8816,165.03842862013806
8817,136.44239519437005
8818,159.53151457102152
8819,179.66811859035292
8820,260.76598676193856
8821,182.42971743666214
8822,112.22495730509735
8823,167.83641340173548
8824,97.29856263392176
8825,148.88557895053853
8826,220.31365791252549
8827,68.78613746773529
8828,108.4286345915783
8829,188.90029924985475
8830,103.3817664497658
8831,189.36988861267585
8832,152.75986764215182
8833,151.17071062962427
8834,197.91677499640363
8835,161.97265179080736
8836,141.50080875074542
8837,205.16133434151527
8838,46.921819667273574
8839,120.27508746558004
8840,150.7550026419082
8841,167.569691771286
8842,106.2931519366797
8843,73.47812413875472
8844,216.35213206258908
8845,124.80307055274554
8846,25.78922172645367
8847,145.08592054642205
8848,66.0254942569655
8849,165.59611814075336
8850,126.70716351307459
8851,146.80085668284897
8852,139.95043555440876
8853,84.51653704613709
8854,193.69607868612175
8855,199.72249841740566
8856,123.83729691428334
8857,199.83589447909895
8858,137.50115853048027
8859,72.4918502660293
8860,107.32988669038055
8861,160.56059307065746
8862,50.77271511791888
8863,57.150067132385935
8864,232.4616512137241
8865,121.83894724159
8866,150.76582703790646
8867,127.39399952243895
8868,182.61374072783175
8869,119.572329473694
8870,161.8409084199601
8871,168.07751082577516
8872,231.8714063091931
8873,155.72395429223812
8874,264.9321159366022
8875,147.01631512077705
8876,89.3272585632448
